Clothing ID,Age,Title,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name
1020,39,Small,3,1,2,General,Bottoms,Skirts
867,65,Love it!,5,1,0,General Petite,Tops,Knits
1083,41,Shirtdress,3,0,0,General,Dresses,Dresses
1020,38,Pretty cute but...,3,1,0,General Petite,Bottoms,Skirts
895,22,Perfect for fall and cozy days,5,1,0,General,Tops,Fine gauge
867,45,,2,0,4,General Petite,Tops,Knits
867,29,"Beautiful, easy top",5,1,0,General Petite,Tops,Knits
1104,48,Must have,5,1,0,General Petite,Dresses,Dresses
1020,26,Really disappointed with the quality.,1,0,4,General Petite,Bottoms,Skirts
1083,32,Love it,5,1,0,General,Dresses,Dresses
895,65,Beautiful colors,4,1,0,General,Tops,Fine gauge
751,48,So close...,3,0,0,Initmates,Intimate,Lounge
909,66,Underwhelmed,2,0,0,General,Tops,Fine gauge
1083,34,,4,1,0,General,Dresses,Dresses
585,44,Better than expected!,4,1,0,Initmates,Intimate,Layering
895,54,Adorable,5,1,0,General,Tops,Fine gauge
867,34,Another basic top to add to your work wardrobe,4,1,0,General Petite,Tops,Knits
1078,48,Stunning dress,5,1,0,General,Dresses,Dresses
895,22,,2,0,12,General,Tops,Fine gauge
895,54,Keeper,4,1,0,General,Tops,Fine gauge
1020,32,Cute but runs huge,4,1,4,General Petite,Bottoms,Skirts
895,39,Fabulous fall poncho,5,1,0,General,Tops,Fine gauge
1020,58,Love this skirt,5,1,1,General Petite,Bottoms,Skirts
1020,36,Great wardrobe staple,5,1,1,General Petite,Bottoms,Skirts
895,53,Great top!,5,1,0,General,Tops,Fine gauge
867,33,Love!,5,1,8,General Petite,Tops,Knits
1078,29,"Beautiful, but wasn't quite right",4,1,1,General,Dresses,Dresses
867,41,,5,1,0,General Petite,Tops,Knits
1011,30,"Cute fit, love the pockets!",4,1,1,General Petite,Bottoms,Skirts
895,62,Gorgeous!,5,1,2,General,Tops,Fine gauge
895,43,Pancholicious!,4,1,0,General,Tops,Fine gauge
895,46,Nice neutral colors for fall,4,1,0,General,Tops,Fine gauge
1078,23,Maid of honor dress to be...,4,1,0,General,Dresses,Dresses
1020,44,Nice basic skirt,4,1,0,General Petite,Bottoms,Skirts
895,32,,5,1,0,General,Tops,Fine gauge
895,54,Retailer clothes,5,1,0,General,Tops,Fine gauge
1011,54,Dramatic in every way,4,1,0,General Petite,Bottoms,Skirts
1020,45,,5,1,0,General Petite,Bottoms,Skirts
895,42,Good value,4,1,0,General,Tops,Fine gauge
1082,32,Wanted to love it,2,0,3,General Petite,Dresses,Dresses
272,41,Beautiful,5,1,2,Initmates,Intimate,Swim
1095,40,,5,1,1,General Petite,Dresses,Dresses
1058,36,"Weird fit, makes you look like you're on stilts",1,0,14,General,Bottoms,Pants
1095,37,Pretty!,5,1,2,General Petite,Dresses,Dresses
985,53,Instead of denim,5,1,7,General Petite,Jackets,Jackets
1094,33,Average,3,0,8,General Petite,Dresses,Dresses
1095,21,Beautiful dress,5,1,0,General Petite,Dresses,Dresses
877,63,Love it!,5,1,0,General,Tops,Knits
828,25,Staple top,5,1,1,General Petite,Tops,Blouses
1095,21,Great dress,5,1,1,General Petite,Dresses,Dresses
1095,46,Classic/modern style,5,1,1,General Petite,Dresses,Dresses
1095,37,"Great design, sizing tough",4,1,0,General Petite,Dresses,Dresses
1059,46,Fabulous pants,5,1,3,General,Bottoms,Pants
1095,62,Size up for comfort,5,1,2,General Petite,Dresses,Dresses
1142,20,Order only if you like super sparkly metallic trim,3,1,0,General,Trend,Trend
1059,41,Stretch out,3,0,0,General,Bottoms,Pants
985,33,Perfect!,5,1,0,General Petite,Jackets,Jackets
831,38,Lovely top for fuller figures,5,1,0,General Petite,Tops,Blouses
877,75,Perfect western scene,5,1,0,General,Tops,Knits
1095,23,,4,1,3,General Petite,Dresses,Dresses
965,41,Wish it worked,3,0,6,General,Jackets,Jackets
840,46,"Scratchy material, plaid doesn't align",1,0,3,General,Tops,Blouses
1059,62,Love these pants,5,1,0,General,Bottoms,Pants
1095,66,Beautiful fit and excellent quality,5,1,3,General Petite,Dresses,Dresses
877,33,Wild wild west,5,1,2,General,Tops,Knits
1095,31,Classic but unique,5,1,7,General Petite,Dresses,Dresses
831,34,,5,1,0,General Petite,Tops,Blouses
985,53,Cute!,4,1,0,General Petite,Jackets,Jackets
877,22,Darling!,5,1,0,General,Tops,Knits
1095,48,,1,0,2,General Petite,Dresses,Dresses
1095,41,Great dress!,5,1,0,General Petite,Dresses,Dresses
1094,57,Great versatile dress!,5,1,6,General Petite,Dresses,Dresses
877,25,Love love,5,1,0,General,Tops,Knits
965,47,It's cute,4,1,0,General,Jackets,Jackets
877,82,Western t,4,1,0,General,Tops,Knits
985,59,,5,1,5,General Petite,Jackets,Jackets
877,67,Perfect print tee under denim shirt!,5,1,0,General,Tops,Knits
1142,83,Omg! gorgeous sweaters!,5,1,1,General,Trend,Trend
877,35,Love this shirt!,5,1,0,General,Tops,Knits
1094,36,,5,1,32,General Petite,Dresses,Dresses
877,62,Loved the pattern,3,0,2,General,Tops,Knits
840,34,Runs big,2,0,2,General,Tops,Blouses
965,33,Not a jacket.,2,0,10,General,Jackets,Jackets
1059,26,Stretches out majorly,2,0,0,General,Bottoms,Pants
840,73,,2,0,3,General,Tops,Blouses
985,23,Cute jacket,4,1,24,General Petite,Jackets,Jackets
877,30,"Cute, unique t shirt. great with jeans!",5,1,0,General,Tops,Knits
1095,50,Love this dress!,5,1,1,General,Dresses,Dresses
985,66,Runs small,3,1,0,General Petite,Jackets,Jackets
877,66,Darling little basic tee,5,1,3,General,Tops,Knits
985,69,The cutest ever!,5,1,0,General Petite,Jackets,Jackets
1005,22,Cute and edgy,5,1,0,General,Bottoms,Skirts
965,56,,3,0,0,General,Jackets,Jackets
828,22,,5,1,1,General Petite,Tops,Blouses
817,62,,5,1,1,General Petite,Tops,Blouses
831,34,Nellore blouse for the win!,5,1,4,General Petite,Tops,Blouses
1095,33,Size up!,4,1,2,General,Dresses,Dresses
828,62,Great shirt,5,1,1,General Petite,Tops,Blouses
1094,39,,5,1,0,General Petite,Dresses,Dresses
1094,33,Perfect lines,5,1,4,General Petite,Dresses,Dresses
1095,29,Great wedding guest dress,5,1,0,General,Dresses,Dresses
985,61,Soft and flattering,5,1,0,General Petite,Jackets,Jackets
1095,65,Beautiful but the fit is off for me,5,1,1,General,Dresses,Dresses
1094,50,Super flattering and comfortable,5,1,3,General,Dresses,Dresses
1094,47,"This season's go to black dress, well, one of them",5,1,1,General,Dresses,Dresses
877,26,"Brighter & boxier, but still fabulous!",5,1,3,General,Tops,Knits
877,44,Cute sweatshirt,3,0,5,General,Tops,Knits
985,49,It's a keeper,5,1,0,General Petite,Jackets,Jackets
817,36,Cute but billowy,4,1,4,General Petite,Tops,Blouses
877,59,Yee haw!,5,1,0,General,Tops,Knits
817,46,"Incredibly soft, great print",5,1,2,General Petite,Tops,Blouses
1094,36,,5,1,3,General,Dresses,Dresses
985,43,Great transitional jacket,5,1,0,General Petite,Jackets,Jackets
877,22,So cute!,5,1,0,General,Tops,Knits
840,68,"Runs big, order one size down",4,1,0,General,Tops,Blouses
1058,60,"Stylish, but has a few issues",4,1,3,General,Bottoms,Pants
965,34,Great little light cardigan,4,1,3,General,Jackets,Jackets
1094,53,Thick and heavy,3,1,0,General,Dresses,Dresses
1059,40,Split it in the butt,2,0,6,General,Bottoms,Pants
1059,44,Great pants but seam issues,4,1,0,General,Bottoms,Pants
985,39,,4,1,3,General Petite,Jackets,Jackets
877,54,A keeper!,5,1,0,General,Tops,Knits
877,50,Fun sweatshirt,4,1,3,General,Tops,Knits
817,78,Buy this top!!!,5,1,3,General Petite,Tops,Blouses
877,62,Fun tee,4,1,0,General,Tops,Knits
985,37,Perfect !,5,1,0,General Petite,Jackets,Jackets
877,44,Looking sharp!,5,1,0,General,Tops,Knits
877,28,Fun t,5,1,0,General,Tops,Knits
1094,31,Terrible for my body type,3,1,0,General,Dresses,Dresses
831,42,Very pretty!,4,1,3,General Petite,Tops,Blouses
877,59,Excessive shrinking,3,0,1,General,Tops,Knits
877,29,Pattern different than expected,3,1,0,General,Tops,Knits
877,58,Great for fall,5,1,1,General,Tops,Knits
965,50,Totally adorable,5,1,10,General,Jackets,Jackets
877,52,"Fun, soft, light weight",5,1,0,General,Tops,Knits
877,33,Shirt,4,1,0,General,Tops,Knits
877,62,Out west,5,1,0,General,Tops,Knits
909,56,Pretty,4,1,0,General,Tops,Fine gauge
939,42,,5,1,0,General,Tops,Sweaters
909,40,"Very soft, thin & a bit short for long torso",4,1,1,General,Tops,Fine gauge
1026,54,,5,1,3,General,Bottoms,Jeans
909,67,Simple yet stunning,5,1,0,General,Tops,Fine gauge
939,52,Lovely take on the moto jacket.,5,1,8,General,Tops,Sweaters
1087,31,Colorful and unique,5,1,0,General,Dresses,Dresses
909,65,,5,1,0,General,Tops,Fine gauge
939,31,Not for the full of chest,4,1,1,General,Tops,Sweaters
909,31,Beautiful!,5,1,0,General,Tops,Fine gauge
909,37,Love.it,5,1,1,General,Tops,Fine gauge
939,28,Hit or miss sizing,3,1,3,General,Tops,Sweaters
909,29,Soft and elegant,5,1,3,General,Tops,Fine gauge
895,41,,5,1,5,General Petite,Tops,Fine gauge
909,20,Comfy and cozy but looks good,5,1,3,General,Tops,Fine gauge
939,31,"Warm, soft and lightweight",5,1,1,General,Tops,Sweaters
909,39,Soft and romantic,5,1,7,General,Tops,Fine gauge
909,37,Soft and versitle,4,1,0,General,Tops,Fine gauge
939,38,Great quality,5,1,0,General,Tops,Sweaters
909,46,"Orange color is pretty, quality is poor",2,0,0,General,Tops,Fine gauge
909,55,Beautiful soft sweater,5,1,0,General,Tops,Fine gauge
939,29,Was looking forward to receiving this,3,0,0,General,Tops,Sweaters
1026,56,The best yet?,5,1,0,General,Bottoms,Jeans
909,41,,5,1,0,General,Tops,Fine gauge
984,62,Love this jacket!,5,1,7,General Petite,Jackets,Jackets
939,37,Flattering structure,5,1,3,General,Tops,Sweaters
909,56,Lovely sweater,5,1,1,General,Tops,Fine gauge
939,46,Great jacket,5,1,3,General,Tops,Sweaters
1053,39,My favorite pants in my closet!,5,1,1,General,Bottoms,Pants
862,39,Fyi photo of black shirt is misleading,2,0,37,General,Tops,Knits
1026,60,Couture cords,5,1,0,General,Bottoms,Jeans
909,60,,3,1,0,General,Tops,Fine gauge
909,55,Beautiful design,4,1,0,General,Tops,Fine gauge
939,31,Super jacket,5,1,1,General,Tops,Sweaters
1026,59,,5,1,5,General,Bottoms,Jeans
939,41,Warm and stylish,5,1,0,General,Tops,Sweaters
975,57,"Poorly made, static, and too tight.",1,0,8,General Petite,Jackets,Jackets
939,32,,5,1,0,General,Tops,Sweaters
909,81,"Chic and feminine sweater, i love it!",5,1,0,General,Tops,Fine gauge
909,43,Soft and flowy,4,1,0,General,Tops,Fine gauge
909,43,"Soft, beautiful sweater!",5,1,0,General,Tops,Fine gauge
1026,37,Planning on living in these!,5,1,6,General,Bottoms,Jeans
939,56,Several great points,4,1,0,General,Tops,Sweaters
939,42,So comfy and stylish,5,1,0,General,Tops,Sweaters
909,48,Chiffon knitted blouse is stunning!,5,1,1,General,Tops,Fine gauge
909,53,Soft feminine top,4,1,2,General,Tops,Fine gauge
909,56,Easy flattery,4,1,5,General,Tops,Fine gauge
1026,47,,5,1,0,General,Bottoms,Jeans
909,60,The most beautiful sweater!!!,5,1,1,General,Tops,Fine gauge
909,47,Lovely and light weight,4,1,1,General,Tops,Fine gauge
909,43,Beautiful but not for those who are short waisted,4,1,32,General,Tops,Fine gauge
909,64,Gorgeous but delicate,5,1,2,General,Tops,Fine gauge
939,65,"Perfect, flattering sparrow jacket!",5,1,9,General Petite,Tops,Sweaters
823,44,Love it !!!!,5,1,0,General Petite,Tops,Blouses
939,38,Sleek moto sweater - upgraded cardigan,4,1,0,General Petite,Tops,Sweaters
462,41,Soft and light,5,1,1,Initmates,Intimate,Swim
1110,64,Perfect dress for me!,5,1,3,General,Dresses,Dresses
1072,55,,5,1,6,General Petite,Dresses,Dresses
1072,42,Great fall dress,4,1,0,General Petite,Dresses,Dresses
1111,39,"Pretty, flirty and loose",5,1,0,General Petite,Dresses,Dresses
1111,38,Maternity tablecloth,1,0,0,General Petite,Dresses,Dresses
1110,39,Lovely dressy dress,5,1,7,General,Dresses,Dresses
462,49,Pretty cotton caftan,4,1,1,Initmates,Intimate,Swim
1110,24,,5,1,0,General,Dresses,Dresses
1110,45,"Pretty, but not for mr",3,1,0,General,Dresses,Dresses
462,37,,5,1,0,Initmates,Intimate,Swim
1072,56,Summer/fall wear,5,1,1,General Petite,Dresses,Dresses
1110,32,Swingy cool,5,1,28,General,Dresses,Dresses
1110,59,Fun dress,5,1,0,General,Dresses,Dresses
1111,38,Love this dress!,5,1,1,General Petite,Dresses,Dresses
1111,44,Beautiful dress but too delicate,4,1,4,General Petite,Dresses,Dresses
330,23,,3,1,1,Initmates,Intimate,Sleep
1072,47,Perfect dress,5,1,0,General Petite,Dresses,Dresses
1072,39,Don't ignore this one,5,1,0,General Petite,Dresses,Dresses
1111,46,Summer moon dress,5,1,0,General Petite,Dresses,Dresses
1072,53,Mountaire maxi dress write your review *required,5,1,0,General Petite,Dresses,Dresses
1111,27,Love love love!,5,1,4,General Petite,Dresses,Dresses
1072,44,Beautiful,5,1,0,General Petite,Dresses,Dresses
1080,28,Absolutely stunning,5,1,0,General,Dresses,Dresses
861,33,"Pretty and comfrotable, get on sale",3,1,0,General,Tops,Knits
1081,66,,5,1,0,General,Dresses,Dresses
974,33,Uniqueness won over a couple of flaws,4,1,0,General Petite,Jackets,Jackets
861,31,,4,1,0,General,Tops,Knits
861,41,I'm going to wear it a lot,4,1,2,General,Tops,Knits
1081,72,"Great dress, wrong color",5,1,0,General,Dresses,Dresses
867,44,Sale find,3,0,0,General Petite,Tops,Knits
867,38,Cute but small,3,1,0,General Petite,Tops,Knits
861,41,Cute tshirt,3,1,1,General,Tops,Knits
1080,46,Amazing dress!,5,1,11,General,Dresses,Dresses
861,58,Great t-shirt,5,1,0,General,Tops,Knits
861,30,Beautiful tee,5,1,0,General,Tops,Knits
877,40,Great addition to wardrobe,4,1,2,General,Tops,Knits
861,34,Awesome every day tee,5,1,0,General,Tops,Knits
861,39,Comfy yet stylish,4,1,0,General,Tops,Knits
974,37,I loved it!,5,1,3,General Petite,Jackets,Jackets
937,20,Not flattering on me,3,0,2,General,Tops,Sweaters
861,44,,4,1,0,General,Tops,Knits
974,58,Great addition to fall/winter wardrobe,5,1,0,General Petite,Jackets,Jackets
831,28,Shrunk!,3,0,0,General Petite,Tops,Blouses
831,54,Well made and flattering,5,1,0,General Petite,Tops,Blouses
867,48,Cute back hem feature,4,1,0,General,Tops,Knits
861,41,Pretty top,5,1,0,General,Tops,Knits
877,54,Comfy but classy,5,1,0,General,Tops,Knits
1081,41,"Pretty, airy dress",4,1,0,General,Dresses,Dresses
1080,39,Lovely cut,4,1,2,General,Dresses,Dresses
861,34,,5,1,0,General,Tops,Knits
861,33,Pretty colors/lines,4,1,0,General,Tops,Knits
871,59,Ample and soft,4,1,7,General,Tops,Knits
831,46,,4,1,0,General Petite,Tops,Blouses
861,42,I feel so betrayed...,2,0,3,General,Tops,Knits
861,26,V-neck tee,4,1,0,General,Tops,Knits
974,42,Lovely jacket!,5,1,0,General Petite,Jackets,Jackets
730,32,"More ""cheeky"" than expected",3,0,1,Initmates,Intimate,Swim
974,42,Had great possibilities,4,1,9,General Petite,Jackets,Jackets
867,44,Short/boxy,3,0,0,General,Tops,Knits
974,40,,5,1,14,General Petite,Jackets,Jackets
861,37,See through,3,0,0,General,Tops,Knits
861,42,V neck,5,1,0,General,Tops,Knits
861,68,Not my thing,3,1,0,General,Tops,Knits
861,46,Great fit & colors & style!,4,1,0,General,Tops,Knits
861,24,Casual striped v-neck t-shirt,5,1,0,General,Tops,Knits
861,34,Great shirt,5,1,0,General,Tops,Knits
1081,38,Beautiful color!,4,1,0,General,Dresses,Dresses
861,60,,5,1,0,General,Tops,Knits
937,33,Love it but it's itchy!,2,0,4,General,Tops,Sweaters
1081,24,Great dress overall,4,1,0,General,Dresses,Dresses
877,45,,5,1,0,General,Tops,Knits
1083,52,,5,1,3,General Petite,Dresses,Dresses
877,44,Easy wear!,5,1,8,General,Tops,Knits
1081,34,Finally a sweater dress that's not too tight,5,1,0,General,Dresses,Dresses
1083,21,This dress is extremely elegant and fun!,5,1,0,General Petite,Dresses,Dresses
861,49,Perfection!,5,1,7,General,Tops,Knits
974,49,I looked like a linebacker,2,0,0,General Petite,Jackets,Jackets
1081,30,Sequins??,3,0,0,General,Dresses,Dresses
861,28,V neck flower tee,4,1,0,General,Tops,Knits
861,23,Cute tee,4,1,2,General,Tops,Knits
861,34,Great basic t,4,1,20,General,Tops,Knits
1081,35,Huge,3,1,0,General,Dresses,Dresses
861,61,Cute tee shirt,5,1,0,General,Tops,Knits
861,69,Great t,1,1,0,General,Tops,Knits
861,49,Cute top,5,1,2,General,Tops,Knits
1080,45,Absolute sunshine!!!,5,1,2,General,Dresses,Dresses
861,44,Great shirt!,5,1,0,General,Tops,Knits
861,60,Purple floral tee,5,1,1,General,Tops,Knits
1081,38,Fancy and cas at once,5,1,0,General,Dresses,Dresses
831,64,Great details and fit!,5,1,1,General Petite,Tops,Blouses
861,32,Great deal!,5,1,0,General,Tops,Knits
974,43,Frankenstein experiment gone wrong,2,0,5,General Petite,Jackets,Jackets
861,56,Nice tee!,4,1,0,General,Tops,Knits
1080,70,Another lovely retailer dress,5,1,0,General,Dresses,Dresses
937,40,Beautiful sweater but extremely itchy,3,0,0,General,Tops,Sweaters
1081,42,Peasant dress,5,1,0,General,Dresses,Dresses
1081,61,Let the sun shine,5,1,0,General,Dresses,Dresses
861,41,"Cute, great color, runs a little big",4,1,0,General,Tops,Knits
1081,39,Love this dress!!!,4,1,0,General,Dresses,Dresses
861,43,What's up with the tag??,2,0,1,General,Tops,Knits
1080,33,Disappointment,2,0,0,General,Dresses,Dresses
831,40,,4,1,0,General Petite,Tops,Blouses
861,39,Cute but where is the skirt???,5,1,7,General,Tops,Knits
861,32,Cute tee,4,1,0,General,Tops,Knits
1025,41,,5,1,0,General,Bottoms,Jeans
877,51,Adds a little something to an outfit,5,1,0,General,Tops,Knits
861,34,"Too thin, too sheer",3,0,19,General,Tops,Knits
974,33,Boxy and gapes but thick and well made,4,1,0,General Petite,Jackets,Jackets
831,33,Great details,5,1,0,General Petite,Tops,Blouses
1080,34,Beautiful and flowy,4,1,0,General,Dresses,Dresses
861,35,My new favorite tee,5,1,0,General,Tops,Knits
974,67,Edgy jacket will add oomph to outfits,5,1,11,General Petite,Jackets,Jackets
1083,41,,5,1,2,General Petite,Dresses,Dresses
867,52,Unique style,5,1,0,General,Tops,Knits
1080,41,Very feminine summer dress,5,1,1,General,Dresses,Dresses
1080,38,,5,1,0,General,Dresses,Dresses
861,28,Love the stripes,5,1,0,General,Tops,Knits
861,54,"Cute tee, very soft",5,1,0,General,Tops,Knits
974,33,Simply amazing!,5,1,1,General Petite,Jackets,Jackets
861,42,Perfect....for two wears,1,0,4,General,Tops,Knits
937,63,Graphic appeal,4,1,1,General,Tops,Sweaters
861,46,Great shirt,5,1,0,General,Tops,Knits
1059,38,I love these,5,1,0,General Petite,Bottoms,Pants
861,33,Staple with flair,5,1,0,General,Tops,Knits
974,57,Quilted jacket,3,1,2,General Petite,Jackets,Jackets
155,45,Perfect pair of tights for winter!,5,1,4,Initmates,Intimate,Legwear
705,20,Exceeded my expectations,5,1,6,General,Bottoms,Shorts
155,35,Comfortable leggings,4,1,4,Initmates,Intimate,Legwear
1089,42,,3,1,3,General,Dresses,Dresses
1081,42,Gorgeous! stock photo does not do it justice,5,1,1,General,Dresses,Dresses
155,31,Cozy,5,1,0,Initmates,Intimate,Legwear
155,32,"Versatile, cozy, and fabulous!!!!",5,1,0,Initmates,Intimate,Legwear
1081,46,"Beautiful fabric, perfect fit",5,1,15,General,Dresses,Dresses
155,40,Cute and comfy!,5,1,0,Initmates,Intimate,Legwear
705,42,Great fit,4,1,0,General,Bottoms,Shorts
940,36,Nice design but not great quality,3,0,0,General Petite,Tops,Sweaters
155,52,,3,1,0,Initmates,Intimate,Legwear
155,53,Love these tights!,5,1,1,Initmates,Intimate,Legwear
940,25,So surprised by the poor quality,1,0,3,General Petite,Tops,Sweaters
155,43,Great tights!,5,1,0,Initmates,Intimate,Legwear
155,36,Lovely material,4,1,4,Initmates,Intimate,Legwear
940,37,Comfortable sweater,5,1,0,General Petite,Tops,Sweaters
1089,50,,3,1,3,General,Dresses,Dresses
155,22,Blue tights,5,1,0,Initmates,Intimate,Legwear
705,34,So cute!,5,1,0,General,Bottoms,Shorts
705,36,Very comfortable with super pretty embroidery!,5,1,3,General,Bottoms,Shorts
155,40,Cozy,4,1,0,Initmates,Intimate,Legwear
155,30,Cute and simple,3,1,0,Initmates,Intimate,Legwear
155,52,,1,0,0,Initmates,Intimate,Legwear
35,52,Breathtaking,5,1,1,Initmates,Intimate,Intimates
1099,33,Cute but huge,4,1,0,General Petite,Dresses,Dresses
1078,32,Great dress,4,1,1,General,Dresses,Dresses
944,41,Sooo soft,5,1,0,General,Tops,Sweaters
1099,39,Soft and comfy,5,1,0,General Petite,Dresses,Dresses
1099,43,Perfect dress for autumn,4,1,7,General Petite,Dresses,Dresses
1099,50,Cute and comfey,5,1,0,General Petite,Dresses,Dresses
1099,56,So many compliments,5,1,0,General Petite,Dresses,Dresses
1115,41,Great vest!,5,1,2,General,Jackets,Outerwear
1099,23,Flattering,5,1,0,General Petite,Dresses,Dresses
878,36,Super cute!,5,1,3,General,Tops,Knits
1099,35,Fabric is cheap.,3,0,7,General Petite,Dresses,Dresses
1020,47,Darling little mini,5,1,0,General,Bottoms,Skirts
878,49,Comfortable,3,1,3,General,Tops,Knits
828,64,,5,1,0,General,Tops,Blouses
828,29,Perfect white shirt,5,1,0,General,Tops,Blouses
35,29,So comfortable!,5,1,1,Initmates,Intimate,Intimates
828,56,So soft and amazing,5,1,0,General,Tops,Blouses
1099,46,Red and navy checks,4,1,13,General Petite,Dresses,Dresses
1099,41,,4,1,0,General Petite,Dresses,Dresses
1099,57,Mona plaid,4,1,0,General Petite,Dresses,Dresses
878,56,,5,1,0,General,Tops,Knits
818,31,Great top,5,1,0,General,Tops,Blouses
1099,43,Love this dress!!!,5,1,0,General Petite,Dresses,Dresses
818,29,,4,1,0,General,Tops,Blouses
818,46,"Beautiful, looks like just photo on....",5,1,2,General,Tops,Blouses
828,53,Elegant and casual at the same time,5,1,0,General,Tops,Blouses
1078,30,Cuter on the model,2,0,2,General,Dresses,Dresses
828,34,,5,1,0,General,Tops,Blouses
35,24,,5,1,1,Initmates,Intimate,Intimates
828,34,Nice but too big,3,1,0,General,Tops,Blouses
1099,35,Runs large!,5,1,0,General Petite,Dresses,Dresses
861,45,Lots of compliments,5,1,1,General,Tops,Knits
831,33,"Fun, neutral layering piece",5,1,6,General Petite,Tops,Blouses
830,35,Super cute summer top!,5,1,1,General,Tops,Blouses
861,34,,5,1,0,General,Tops,Knits
993,75,"Awesome, fun skirt",5,1,1,General Petite,Bottoms,Skirts
993,33,This skirt is perfection!,5,1,2,General Petite,Bottoms,Skirts
993,47,"Gorgeous, must have skirt",5,1,1,General Petite,Bottoms,Skirts
1078,40,I felt frumpy,3,0,4,General,Dresses,Dresses
1078,39,"Fun, flirty and comfy",5,1,34,General,Dresses,Dresses
831,38,"Cute, work appropriate top",4,1,0,General,Tops,Blouses
1078,43,"Cute, versatile dress",4,1,1,General,Dresses,Dresses
1078,46,,5,1,1,General,Dresses,Dresses
1030,53,Runs small,2,0,2,General,Bottoms,Jeans
902,46,,4,1,0,General,Tops,Fine gauge
410,34,"Comfy, but too much coverage",3,0,0,Initmates,Intimate,Intimates
1078,41,Odd fit,3,0,6,General,Dresses,Dresses
993,66,Gorgeous pattern,5,1,1,General Petite,Bottoms,Skirts
993,49,,5,1,0,General Petite,Bottoms,Skirts
1020,64,Perfect denim skirt,5,1,1,General,Bottoms,Skirts
1020,62,Great midi denim skirt,5,1,4,General,Bottoms,Skirts
1078,23,Not so great,2,0,3,General,Dresses,Dresses
1078,44,Classy and effortless,4,1,1,General,Dresses,Dresses
1078,41,Just ok,3,0,10,General,Dresses,Dresses
861,39,Cute and comfortable tee!,5,1,0,General,Tops,Knits
207,37,Wanted to love it,3,0,1,Initmates,Intimate,Intimates
1078,26,Buy this dress.,5,1,5,General,Dresses,Dresses
993,46,Shrinks in the wash,1,0,0,General Petite,Bottoms,Skirts
1020,72,Awesome skirt,5,1,1,General,Bottoms,Skirts
1075,49,Beautiful fabric but not for the busty,3,0,1,General Petite,Dresses,Dresses
861,40,"Cute idea, poor execution",3,1,6,General,Tops,Knits
1078,37,Not quite,3,0,0,General,Dresses,Dresses
1020,23,Comfortable,5,1,1,General,Bottoms,Skirts
1078,42,,5,1,0,General,Dresses,Dresses
1078,35,Perfectly neutral dress,5,1,7,General,Dresses,Dresses
1078,60,Perfect summer work dress,5,1,1,General,Dresses,Dresses
1078,48,Daytripper dress,3,1,0,General,Dresses,Dresses
861,38,What's with the pocket?,4,1,0,General,Tops,Knits
1078,53,Great dress,5,1,0,General,Dresses,Dresses
1097,35,,3,0,2,General,Dresses,Dresses
1078,51,This is a cool dress with one issue...,4,1,2,General,Dresses,Dresses
880,37,,5,1,0,General,Tops,Knits
1081,58,Flattering but heavy,5,1,18,General,Dresses,Dresses
819,59,,5,1,3,General,Tops,Blouses
1078,48,Super cool!,5,1,0,General,Dresses,Dresses
1087,39,The best buy,5,1,8,General,Dresses,Dresses
1078,52,Casual dress with style,4,1,0,General,Dresses,Dresses
880,39,,3,0,0,General,Tops,Knits
819,62,A new favorite!,5,1,8,General,Tops,Blouses
1078,62,Cute and comfy,4,1,2,General,Dresses,Dresses
880,62,The perfect tee for atlanta's hot weather!,5,1,8,General,Tops,Knits
880,39,Too much fabric,3,0,1,General,Tops,Knits
880,58,Huge!,3,0,1,General,Tops,Knits
819,70,Runs large,4,1,19,General,Tops,Blouses
819,39,"Pretty, big, but for tanned people",3,1,4,General,Tops,Blouses
880,41,Surprisingly cute!,5,1,28,General,Tops,Knits
880,54,Huge!,4,1,3,General,Tops,Knits
1078,29,So comfotable,4,1,0,General,Dresses,Dresses
1082,39,,2,0,0,General Petite,Dresses,Dresses
857,46,Red version in xl is perfect,5,1,0,General,Tops,Knits
819,41,Great shirt!,4,1,2,General Petite,Tops,Blouses
880,46,The purple is beautiful and comfortable!,5,1,14,General,Tops,Knits
1078,49,"Cute, but not cute enough for me.",4,1,0,General,Dresses,Dresses
1097,61,Great dress for full figure,5,1,1,General,Dresses,Dresses
868,30,,5,1,0,General,Tops,Knits
868,60,,4,1,0,General,Tops,Knits
880,64,,4,1,0,General,Tops,Knits
1097,61,Obsessed!,5,1,0,General,Dresses,Dresses
880,36,Large & boxy,2,0,0,General,Tops,Knits
880,38,,4,1,0,General,Tops,Knits
880,45,"Great patterns, too big",2,0,0,General,Tops,Knits
819,52,,5,1,4,General Petite,Tops,Blouses
857,39,"Really cute shirt, but don't upsize",5,1,10,General,Tops,Knits
857,26,So much better in person!!!,5,1,0,General,Tops,Knits
1081,53,Beautiful from the front. . . .,3,0,11,General,Dresses,Dresses
880,40,So cute!!,5,1,0,General,Tops,Knits
880,69,Lovely lilac,5,1,18,General,Tops,Knits
880,44,"Runs large, order 1 size smaller",5,1,0,General,Tops,Knits
819,23,"Made well, but not flattering",3,0,16,General Petite,Tops,Blouses
1078,35,"Cute, but something is off",4,1,3,General,Dresses,Dresses
880,42,I so wanted to love this top!,3,0,2,General,Tops,Knits
